"22603;426530;Theta States;en;13/01/2017;Horror;"
"22604;426533;Machines of Love and Hate;en;31/03/2003;Horror;"
"22605;426730;Kecoh! Primadona Kena Hantu!;en;13/10/2016;Comedy, Horror;"
"22606;426834;Stories and Legends of Honduras;es;27/10/2014;Horror;"
"22607;426931;Poseíd@s;es;17/01/2007;Horror, Thriller;"
"22608;426934;Poseí2;es;11/08/2011;Horror, Thriller;"
"22609;427077;Made in Mosjøen;no;11/12/2015;Comedy, Horror;"
"22610;427243;Consommé;en;14/11/2016;Horror, Thriller;"
"22611;427271;Nibble;en;31/10/2016;Horror;"
"22612;427396;esias;en;07/11/2016;Horror, Mystery, Thriller, War;"
"22613;427539;Bad Seeds;en;24/01/2016;Crime, Drama, Horror;"
"22614;427562;Valentine DayZ;en;25/09/2018;Horror;"
"22615;427915;3 Dead Trick or Treaters;en;26/11/2016;Horror;"
"22616;428047;Video Voodoo;en;22/06/1987;Animation, Comedy, Fantasy, Horror, Music, Science Fiction;"
"22617;428263;Woman Grinder's Revenge;zh;04/10/1980;Horror;"
"22618;428304;House of the Damned;en;20/08/1996;Comedy, Horror;"
"22619;428326;Press Play;en;02/12/2016;Horror, Thriller;"
"22620;428394;The Parting Glass;en;13/07/2015;Horror, Thriller;"
"22621;428459;The Unbelievable 3: The Skeleton Road;cn;30/11/2014;Horror, Mystery;"
"22622;428512;Rumah Malaikat;id;24/11/2016;Horror;"
"22623;428602;Creep: An Homage to Classic Horror;en;01/01/2015;Horror;"
"22624;428893;Corridor;en;31/05/2013;Horror, Mystery;"
"22625;428898;Turn Around;en;30/12/2016;Horror;"
"22626;428923;Take Back the Knife;en;31/01/2015;Horror;"
"22627;429001;Bloody Brothers;en;01/01/2003;Horror, Thriller;"
"22628;429021;The Last Abduction;en;04/06/2015;Horror, Mystery, Science Fiction;"
"22629;429031;Black Mass of the Brain;en;05/12/2016;Horror;"
"22630;429051;4 Cheerleaders of the Apocalypse;en;13/02/1997;Horror;"
"22631;429072;Crossclub – The Legend of the Living Dead;de;28/08/1999;Action, Comedy, Horror;"
"22632;429148;Swallowtail;en;06/12/2016;Horror, Science Fiction;"
"22633;429186;Cliff Lake;en;26/06/2011;Drama, Horror;"
"22634;429201;The Outfit;en;14/04/2015;Comedy, Fantasy, Horror;"
"22635;429278;Luiza;pt;07/01/2014;Horror, Mystery, Thriller;"
"22636;429321;Infinito Periódico;pt;20/09/2016;Horror, Thriller;"
"22637;429452;Feed A;en;17/08/2012;Action, Horror;"
"22638;429517;Lágrimas de papel;es;01/01/2008;Drama, Horror;"
"22639;429518;Prank;en;01/01/2014;Comedy, Horror;"
"22640;429537;Raven's Hollow;en;15/06/2011;Horror;"
"22641;429539;Rotting Hill;en;06/10/2012;Comedy, Horror;"
"22642;429652;Girls;ml;28/10/2016;Horror, Thriller;"
"22643;429676;It Was Only a Dream;fr;01/07/2004;Comedy, Horror;"
"22644;429770;The Legend of Cooley Moon;en;07/12/2012;Horror, Mystery, Science Fiction;"
"22645;429991;Fireside Tales;en;30/11/2016;Horror;"
"22646;430146;The Santiso Report;es;18/05/2015;Horror, Mystery, Science Fiction;"
"22647;430291;Kabr-i Cin Mühür;tr;22/04/2016;Horror;"
"22648;430342;The Sect;es;05/09/2014;Horror, Science Fiction;"
"22649;430345;Disgruntled;en;06/09/2008;Horror;"
"22650;430483;Night Night Nancy;en;06/02/2015;Horror;"
"22651;430597;Fashion Murder Groove;en;01/01/2005;Drama, Horror, Mystery, Thriller;"
"22652;430612;Condo Hell;en;11/11/2016;Action, Horror, Thriller;"
"22653;430967;Haxx Deadroom;en;20/04/2017;Horror;"
"22654;431109;Inhumanwich!;en;15/12/2016;Comedy, Horror, Science Fiction;"
"22655;431215;A Visit From Krampus;en;19/11/2015;Horror;"
"22656;431234;Crush the Skull;en;;;"
"22657;431328;La pantalla diabólica;es;14/11/1985;Horror;"
"22658;431420;It Hits The Fan;en;14/11/2014;Action, Horror;"
"22659;431422;Fistful of the Undead;en;11/07/2014;Horror, Western;"
"22660;431780;I'll Be Alone for Christmas;en;30/12/2015;Fantasy, Horror, Thriller;"
"22661;431834;Occupied;en;19/11/2015;Horror;"
"22662;431837;Dorome: Boys' Side;en;26/03/2016;Horror;"
"22663;431841;Babysitting Story;fr;11/04/2014;Fantasy, Horror;"
"22664;431848;Dorome: Girls' Side;en;26/03/2016;Horror;"
"22665;431873;The Painting of Horror;en;03/05/1994;Horror;"
"22666;431991;Rachel's Attic;en;27/08/2002;Horror;"
"22667;432116;She: The Vampire;en;;;"
"22668;432212;Pine Bros. Presents: Cinema Insomnia Haunted House Special;en;31/10/2013;Comedy, Horror;"
"22669;432267;Forgotten Tales;en;28/06/2016;Horror;"
"22670;432269;Supernatural Tales;en;10/12/2015;Horror;"
"22671;432281;Skookum: The Hunt for Bigfoot;en;09/10/2016;Horror;"
"22672;432525;Scattered;en;11/04/2016;Drama, Horror;"
"22673;432661;A Father's Day;en;23/09/2016;Drama, Horror;"
"22674;432730;The Slavers;en;01/01/1984;Horror;"
"22675;432802;Everything's Eventual;en;23/10/2009;Drama, Horror;"
"22676;432821;Silent;ja;26/07/2006;Horror;"
"22677;432844;Monster Movie;en;18/09/2008;Horror;"
"22678;433044;Halloween Nightmare 2;en;24/10/2015;Horror;"
"22679;433267;Pontianak;ms;27/04/1957;Horror;"
"22680;433506;Don't Let the Light In;en;31/10/2015;Horror;"
"22681;433616;The Modular Body;en;13/04/2016;Horror, Science Fiction;"
"22682;433698;Spirit of the Glass;en;25/12/2003;Horror;"
"22683;434051;Goat;en;02/11/2015;Horror;"
"22684;434093;Alaska;nl;14/06/1989;Drama, Horror;"
"22685;434130;Dracula and Company;el;01/01/1959;Comedy, Horror, Mystery;"
"22686;434230;Disturbed;en;24/01/2017;Horror, Mystery, Thriller;"
"22687;434303;Lamp Post Lane;en;31/12/2010;Horror, Mystery, Thriller;"
"22688;434379;Terra e Luz;pt;27/01/2017;Horror;"
"22689;434447;The Legend of the Mad Axeman;en;20/01/2017;Horror;"
"22690;434534;The Alien Agenda: Under the Skin;en;01/01/1997;Horror, Science Fiction;"
"22691;434703;Dead Ring;en;01/01/2016;Fantasy, Horror;"
"22692;434915;The Glasshead;en;31/03/1998;Horror;"
"22693;435070;Zömbel 2 - The Book of Wurzelfurz;de;14/01/2003;Comedy, Horror;"
"22694;435179;Drained;en;01/01/2012;Animation, Drama, Horror, Thriller;"
"22695;435210;The Guest;en;01/04/2013;Horror;"
"22696;435515;Crush;en;21/09/2015;Comedy, Horror;"
"22697;435589;Shakespeare Must Die;th;02/02/2011;Drama, Horror;"
"22698;435701;Fang;de;20/08/2012;Horror, Thriller;"
"22699;435702;Z-Office;de;01/03/2017;Action, Horror;"
"22700;435704;Pine Devil;en;13/04/2016;Animation, Horror;"
"22701;435712;Midnight Snack;en;05/05/2014;Animation, Horror;"
"22702;435730;Ilawod;tl;18/01/2017;Horror;"
"22703;435733;Darkroom;tl;18/01/2017;Horror;"
"22704;435861;The Evil of 1327;en;11/02/1984;Horror;"
"22705;435866;Blood of the Undead;en;08/03/1985;Horror;"
"22706;435913;Photoshock;it;27/01/2017;Horror;"
"22707;435943;Geburt der Hexe;de;15/02/1980;Drama, Fantasy, Horror;"
"22708;435977;The Edgar Allan Poe Syndrome;fr;10/05/1994;Drama, Fantasy, Horror, Mystery;"
"22709;435998;Make Room;ja;16/07/1987;Drama, Horror, Mystery;"
"22710;436113;Remember Me;en;01/01/1985;Drama, Horror, Mystery;"
"22711;436118;T is for Talk;en;14/08/2011;Horror;"
"22712;436328;Diabolic Wedding;en;01/02/1974;Horror;"
"22713;436342;Slaughtered;en;21/10/2008;Horror;"
"22714;436444;Endless;pt;11/08/2013;Horror, Mystery;"
"22715;436585;A. Friend;en;13/10/2015;Horror;"
"22716;436785;Postpartum;en;31/10/2016;Horror;"
"22717;437091;Muska;tr;01/01/2014;Horror;"
"22718;437113;Khooni Panja;hi;01/01/1991;Horror;"
"22719;437142;Fletcher and Jenks;en;11/02/2017;Comedy, Horror, Mystery;"
"22720;437616;The Mare;no;04/09/2020;Horror, Mystery, Thriller;"
"22721;437712;Big Fucking Monster;en;28/02/2017;Horror;"
"22722;437746;It Took Guts;en;07/09/1979;Horror;"
"22723;437762;Dorm Melati;ms;12/01/2017;Horror;"
"22724;437834;The Guest;en;21/08/2010;Horror;"
"22725;437841;Coleção de Humanos Mortos;pt;02/09/2005;Horror;"
"22726;437931;House of Spirits;en;03/02/2017;Horror;"
"22727;437964;Fuuin Sareta Shinrei Shashin Housou Dekinakatta Kowai Hanashi Vol. 1;ja;01/06/2008;Documentary, Horror;"
"22728;438011;Hontou Ni Atta Toukou Yami Eizou 7;ja;01/01/2014;Horror;"
"22729;438160;Kalpana 2;kn;15/07/2016;Comedy, Horror;"
"22730;438237;Caracol, col, col;es;30/01/1995;Animation, Horror;"
"22731;438245;The Tell Tale Heart;en;30/01/2005;Animation, Crime, Horror;"
"22732;438307;Tragedi Penerbangan 574;id;14/11/2012;Horror;"
"22733;438309;Nenek Gayung;id;19/04/2012;Comedy, Horror;"
"22734;438311;Takut;id;18/02/2015;Horror;"
"22735;438350;Manhunt;en;05/04/2014;Horror, Thriller;"
"22736;438773;Debilitas;de;15/05/2003;Horror;"
"22737;438858;Realms: Hunt for the Shadow Man;en;20/01/2016;Horror, Thriller;"
"22738;438890;Kamen Rider: Run All Over the World;ja;29/04/1989;Action, Adventure, Drama, Horror, Mystery, Science Fiction;"
"22739;438937;The Slender Man;en;29/10/2012;Horror;"
"22740;438943;Road Kill;en;07/06/2014;Horror;"
"22741;438953;Night of the Living Heads;en;30/07/2010;Horror;"
"22742;439082;El regreso;es;03/02/2008;Horror, Thriller;"
"22743;439214;Blood Demon Rising;en;28/01/2017;Horror, Thriller;"
"22744;439384;The Python;en;01/01/2003;Horror;"
"22745;439418;Snake Devil;zh;01/01/1995;Horror;"
"22746;439421;Spiritual Of Snake;en;01/01/2008;Horror;"
"22747;439424;The Forest;en;15/02/2005;Adventure, Horror;"
"22748;439430;The Snake King’s Wife Part 2;km;01/01/1973;Horror;"
"22749;439435;The Snake King's Grandchild;km;01/01/2006;Horror, Romance;"
"22750;439452;The King Cobra;th;01/01/2007;Action, Horror, Thriller;"
"22751;439591;Girls, Gangsters & Zombies;ja;15/04/2011;Action, Crime, Horror;"
"22752;439772;Killers by Nature;en;25/10/2005;Horror;"
"22753;439975;Anger Of The Dead;en;;;"
"22754;440063;Holland Road;en;05/03/2015;Crime, Horror, Thriller;"
"22755;440080;Jinniku no umarekawari;ja;09/02/2006;Horror;"
"22756;440096;Visits: Hungry Ghost Anthology;en;26/08/2004;Horror;"
"22757;440112;Crap You!;en;;;"
"22758;440255;The Road;en;;;"
"22759;440299;Resurrection of Blood;it;01/01/2009;Horror;"
"22760;440303;La Ballade de la féconductrice;fr;11/10/1979;Drama, Fantasy, Horror, Romance;"
"22761;440316;The Seventh Dimension;fr;04/06/1988;Adventure, Comedy, Fantasy, Horror, Romance;"
"22762;440486;Reel Nightmare;en;07/02/2017;Horror;"
"22763;440653;Morgue;tl;13/12/2013;Drama, Horror;"
"22764;440659;Catalina;en;01/12/2016;Horror;"
"22765;440898;Butterfly Dust;en;25/08/2014;Drama, Horror, Science Fiction;"
"22766;440919;Zedd;ko;01/10/2014;Action, Horror, Music, Science Fiction;"
"22767;440984;Caravan;en;13/12/2016;Horror, Thriller;"
"22768;440985;Grandma's House;en;31/01/2017;Horror, Thriller;"
"22769;440992;A Knock at the Door;en;12/10/2016;Horror;"
"22770;441058;Sixth Sense;id;16/06/2016;Horror;"
"22771;441063;Puen Tee Raluek;th;02/02/2017;Horror, Thriller;"
"22772;441081;Crippled;en;06/03/1992;Horror;"
"22773;441087;Speed Freaks With Guns;en;08/02/1991;Horror;"
"22774;441088;Communion In Room 410;en;05/02/1988;Horror;"
"22775;441136;Minako Hide and Seek;id;07/09/2017;Horror;"
"22776;441144;Mount Kawi;id;15/02/2017;Horror;"
"22777;441451;Massacre At Rocky Ridge;en;01/06/2002;Horror;"
"22778;441454;Laughter;en;28/10/2012;Horror;"
"22779;441485;Honto Ni Atta! Noroi No Video 58;ja;01/01/2014;Horror;"
"22780;441505;Zombie X;id;13/05/2017;Horror;"
"22781;441677;Acid Is Groovy Kill the Pigs;en;01/01/1993;Horror;"
"22782;441716;Arisen;en;28/08/2015;Horror, Mystery;"
"22783;441750;Jack the St. Ripper;en;08/12/2021;Horror;"
"22784;441756;Blood That Doesn't Die;en;23/06/2015;Comedy, Horror;"
"22785;441855;The Yesterday's Shadows;fa;20/09/2011;Horror;"
"22786;441899;Honto ni Atta! Noroi no Video Vol. 22;ja;08/12/2006;Horror;"
"22787;441901;Honto ni Atta! Noroi no Video Vol. 25;ja;01/01/2007;Horror;"
"22788;441905;Honto ni Atta! Noroi no Video Vol. 29;ja;01/01/2008;Horror;"
"22789;441907;Honto ni Atta! Noroi no Video Vol. 30;ja;01/01/2008;Horror;"
"22790;441910;Honto ni Atta! Noroi no Video Vol. 32;ja;;;"
"22791;441913;Honto ni Atta! Noroi no Video Vol. 54;ja;02/08/2013;Horror;"
"22792;441916;Not Found 7;ja;02/11/2012;Horror;"
"22793;441918;Not Found 9;ja;05/04/2013;Horror;"
"22794;442018;Less Than Human;en;15/02/2017;Animation, Comedy, Horror;"
"22795;442281;Inferno;ja;19/11/2005;Horror, Mystery;"
"22796;442306;The Room at the Top of the Stairs;en;01/01/2010;Drama, Horror;"
"22797;442317;Strawberry Spring;en;29/07/2001;Horror, Thriller;"
"22798;442426;Faim de Mort Trilogy;fr;12/10/2015;Action, Comedy, Horror;"
"22799;442560;Grampa’s Monster Movies;en;03/10/1988;Comedy, Fantasy, Horror;"
"22800;442680;Shaitani Dracula;hi;01/01/2006;Horror;"
"22801;442685;The Ghost Inside;zh;06/05/2005;Horror;"
"22802;442732;Big Dog;en;10/03/2016;Drama, Horror;"
"22803;442880;Qatil Chandalini;hi;01/01/1998;Horror;"
"22804;443042;Sau Saal Baad;hi;01/01/1989;Horror;"
"22805;443094;Pregnant;en;31/08/2015;Drama, Horror, Thriller;"
"22806;443112;1013 Briar Lane;en;01/01/2009;Horror;"
"22807;443123;Time to Die;fi;25/08/2006;Crime, Drama, Horror;"
"22808;443151;Crocodile Man 2;km;01/01/1974;Fantasy, Horror;"
"22809;443257;American Scumbags;en;16/12/2016;Crime, Horror;"
"22810;443333;The Devil's Friends;ar;16/05/1988;Fantasy, Horror;"
"22811;443336;Aad liyantaqim;ar;10/01/1988;Horror;"
"22812;443338;Carnage Hall;en;15/05/1988;Horror, Thriller;"
"22813;443364;Heads or Tails;en;19/02/2005;Drama, Horror, Mystery, Thriller;"
"22814;443391;Primal Instinct X;en;30/11/2016;Comedy, Horror;"
"22815;443393;Forgotten Scares: An In-depth Look at Flemish Horror Cinema;en;09/04/2017;Documentary, Horror;"
"22816;443477;Catwalk;en;20/02/1985;Documentary, Horror;"
"22817;443523;Scream Girls 2;ja;05/02/2010;Horror;"
"22818;443568;The Weird Doll;zh;28/02/2016;Horror;"
"22819;443617;Confessions of a Homicidal Prostitute;en;17/02/2017;Horror;"
"22820;444282;Yang;en;01/12/2015;Horror;"
"22821;444307;Chang Chen Ghost Stories;zh;08/07/2016;Horror, Romance, Thriller;"
"22822;444663;Debbie Does Damnation;en;02/11/1999;Fantasy, Horror;"
"22823;444679;Dream Witch;en;01/05/2000;Horror;"
"22824;444687;Peepers;en;01/01/1999;Horror;"
"22825;444811;Fry Day;en;11/03/2017;Horror;"
"22826;444829;Gags;en;03/10/2016;Horror, Thriller;"
"22827;444872;Dungeon of Death;en;01/01/1989;Horror;"
"22828;444876;Legal Entrapment;en;01/01/1996;Horror;"
"22829;444879;Curse of the Swamp Creature 2;en;01/01/1997;Horror;"
"22830;444884;Sorority Slaughter 2;en;01/01/1996;Horror;"
"22831;444903;Strangled 3: Blood Test;en;01/01/1996;Horror;"
"22832;444905;Strangled 4;en;01/01/1997;Horror;"
"22833;444908;Up Route;en;02/06/2015;Horror;"
"22834;444909;Strangled 5: The Hypnotic Murders;en;01/01/1998;Horror;"
"22835;444910;Monophobia;en;21/07/2016;Horror, Thriller;"
"22836;444913;Strangled 6;en;01/01/1998;Horror;"
"22837;444919;#NoFilter;tl;18/12/2013;Drama, Horror;"
"22838;444924;The Hanging Wife;en;01/01/2000;Horror;"
"22839;444932;Cannibal Sacrifice;en;01/01/2004;Horror;"
"22840;444934;The Medical Examiner Strangler;en;01/01/2010;Horror, Mystery;"
"22841;444939;Sorority Girl Murderer;en;01/01/2012;Horror;"
"22842;444944;Retribution;en;01/01/1999;Horror;"
"22843;444945;Dungeon of Death 2;en;01/01/1998;Drama, Horror;"
"22844;444946;Hung Jury;en;01/01/1994;Horror, Mystery;"
"22845;444947;Psycho Charlie's Revenge;en;01/01/1997;Horror;"
"22846;444950;Psycho Charlie Returns: Part 2;en;01/01/1997;Horror;"
"22847;444955;Perforations;en;01/01/1992;Horror;"
"22848;444960;The Archer 2;en;01/01/1998;Horror;"
"22849;444966;Deadly Sale;en;01/01/1995;Horror;"
"22850;444968;Zombie Nightmare;en;01/01/1993;Horror;"
"22851;444969;Lurid Crime Stories;en;01/01/2003;Crime, Horror;"
"22852;444971;The Water Tower;en;27/08/2013;Drama, Horror, Science Fiction, Thriller;"
"22853;444972;The Archer;en;01/01/1997;Horror;"
"22854;445135;Scary Tales;en;18/07/2014;Horror;"
"22855;445172;Nophalo;de;02/03/2016;Horror;"
"22856;445304;The Seal of Corruption;fr;18/07/2015;Horror;"
"22857;445306;Monsters Anonymous;en;28/10/2016;Comedy, Horror;"
"22858;445318;Loonies;en;04/04/2014;Horror;"
"22859;445365;Aberration;en;01/01/2015;Horror;"
"22860;445388;I Thirst for Your Blood;ms;02/02/2017;Horror;"
"22861;445429;The Green Elephant Part 2;ru;10/05/2017;Crime, Drama, Horror, Thriller;"
"22862;445482;Gone to Ground;en;13/03/1978;Drama, Horror, Mystery;"
"22863;445498;Roadside Assistance;en;15/07/2016;Crime, Horror;"
"22864;445511;Shadow;it;26/06/1980;Drama, Horror;"
"22865;445654;Dad's Dead;de;08/11/2006;Horror, Thriller;"
"22866;445671;Archie: A Wee Ghost Story;en;01/01/2012;Drama, Horror, Mystery;"
"22867;445675;Branded;en;01/01/2006;Horror;"
"22868;445756;Silver Cell;en;18/05/2011;Horror;"
"22869;445761;On Dark Paths;fi;01/01/2014;Horror;"
"22870;445773;Deadfall;en;01/01/2000;Horror;"
"22871;445778;Pwera Usog;tl;08/03/2017;Horror;"
"22872;445845;The Haunting of Mia Moss;en;;;"
"22873;445848;An Evil Curiosity;en;01/01/2017;Horror;"
"22874;445868;The Legend of Crazy George;en;04/12/2002;Horror;"
"22875;445878;Do You Like Women?;en;01/01/1992;Comedy, Horror;"
"22876;445882;Proboscis;en;01/05/2000;Horror;"
"22877;445893;Kubler Ross;es;18/04/2015;Horror, Mystery, Thriller;"
"22878;445894;Body of a Female;en;03/11/1964;Drama, Horror, Thriller;"
"22879;445905;Voodoo Cowboys;en;30/11/2010;Action, Horror, Western;"
"22880;445911;The Chainsaw Sally Show;en;28/09/2010;Horror;"
"22881;445915;The Chainsaw Sally Show Season 2;en;14/02/2012;Horror;"
"22882;446031;The Moroi Myth;en;09/03/2015;Drama, Horror;"
"22883;446074;Breaking Nikki;en;03/04/2009;Horror, Thriller;"
"22884;446174;True Horror Story;en;01/01/2016;Horror;"
"22885;446260;I Dare Ya;en;09/10/1986;Comedy, Horror;"
"22886;446266;Closet Case;en;10/10/1988;Action, Comedy, Horror;"
"22887;446378;It Began Without Warning;en;10/03/2017;Horror, Horror;"
"22888;446450;Bring Back the Dead;zh;08/01/2015;Horror;"
"22889;446453;Creek;en;23/07/2007;Horror;"
"22890;446469;The Devil's Show;en;01/01/2014;Horror;"
"22891;446485;Guilty Pleasures;en;30/10/1997;Horror, Mystery;"
"22892;446489;The Alien Agenda: Out of the Darkness;en;01/01/1996;Horror, Science Fiction;"
"22893;446514;Demon, Demon;en;11/11/1975;Horror, TV Movie;"
"22894;446541;The Fallen Member;pt;11/08/2012;Horror;"
"22895;446585;The Chaperone;en;18/10/1974;Horror, Thriller;"
"22896;446854;Zombie in a Haunted House;zh;01/01/1959;Horror;"
"22897;446879;Eight Brave Brothers;ja;11/08/1959;Adventure, Horror;"
"22898;446891;Written in the Fog;es;01/01/1982;Horror;"
"22899;446898;Delicacy;en;26/06/2014;Horror, War;"
"22900;446904;Gone;en;10/07/2013;Horror, Mystery;"
"22901;447012;Complex;en;16/05/2014;Animation, Horror;"
"22902;447021;I'm Being Followed;en;25/04/2017;Horror, Thriller;"
"22903;447097;House of Nightmares:  The Time Waiting on You;tr;15/03/2006;Drama, Horror;"
"22904;447159;Room-Mates;en;15/03/2017;Comedy, Horror;"
"22905;447186;Coffin Joe Tales;pt;01/01/1997;Horror;"
"22906;447191;When Demons Die;de;01/08/2016;Drama, Horror;"
"22907;447206;Sharp Fangs in the Forest;tl;19/06/1986;Horror;"
"22908;447357;Black Magic;cn;01/01/1993;Comedy, Horror;"
"22909;447382;Siege of Terror;es;03/04/1972;Crime, Horror;"
"22910;447393;Ang Darling ko'y Aswang;tl;25/07/1975;Comedy, Drama, Horror;"
"22911;447395;Snake Sisters;tl;01/01/1984;Fantasy, Horror;"
"22912;447396;Why Blood is the Color of the Night;tl;13/01/1974;Horror;"
"22913;447409;Stageghost;en;01/01/2000;Horror, Western;"
"22914;447559;Kill Her, Not Me;en;15/09/2013;Horror;"
"22915;447567;Frankula;en;16/02/2017;Comedy, Horror;"
"22916;447593;Care;en;15/07/2014;Drama, Horror;"
"22917;447618;Bone Forest;de;;;"
"22918;447663;Harlequin;en;31/10/2016;Horror;"
"22919;447722;Bloody Demon;ja;10/01/1983;Fantasy, Horror;"
"22920;447723;Amor killt;de;11/12/2016;Comedy, Horror;"
"22921;447726;Ripper;ja;20/04/1989;Horror, Thriller;"
"22922;447728;Nightmare Scoop;ja;12/04/1993;Comedy, Horror;"
"22923;447729;Soul Ash;cn;12/01/1981;Comedy, Drama, Fantasy, Horror;"
"22924;447755;A Life Full of Evils;cn;27/10/1983;Crime, Horror;"
"22925;447769;The Midnight Song;zh;30/07/1976;Horror;"
"22926;447773;The Old Lock;zh;01/01/1977;Horror;"
"22927;447793;鬼出嫁;zh;13/01/1990;Comedy, Horror;"
"22928;447798;Nightmarish Highway;zh;02/09/1982;Horror;"
"22929;447813;Face to Face;cn;01/01/2002;Drama, Horror, Romance;"
"22930;447821;The Supernatural Go-Between;cn;21/05/1954;Horror;"
"22931;447838;Dinner Party of the Damned;en;19/03/2008;Comedy, Horror;"
"22932;447849;Drakula Tok;th;01/01/1979;Comedy, Horror;"
"22933;447855;High-Spirited Ghost Loves;th;01/01/1984;Comedy, Horror;"
"22934;447857;Hak liam Drakula;th;01/01/1986;Horror;"
"22935;447858;I'm Scared;en;01/03/2017;Animation, Comedy, Horror;"
"22936;447861;Tomb of the Ogre;th;01/01/1991;Horror;"
"22937;447884;Mae Nak: Reckless Love;th;01/01/1968;Horror;"
"22938;447888;The Sound of Her Fury;th;01/01/1982;Horror;"
"22939;447912;Red Equinox;en;20/11/2015;Horror;"
"22940;447917;Day of the Wolf;en;21/11/2014;Horror;"
"22941;447967;Carnivore;el;01/10/2014;Drama, Horror, Thriller;"
"22942;448019;Ghost House Girl;th;01/01/1990;Horror;"
"22943;448029;Vengeful Spell;th;01/01/1980;Horror;"
"22944;448048;Demon of Love;th;01/01/1969;Drama, Horror;"
"22945;448054;Advantage Satan;en;01/08/2007;Comedy, Horror;"
"22946;448056;The Miracle Fighter;th;01/01/1987;Action, Adventure, Horror;"
"22947;448059;Ghost at Heart;th;01/01/1984;Horror;"
"22948;448061;Magical Stars;th;01/01/1988;Horror;"
"22949;448063;Nightmare;th;01/01/1976;Horror, Mystery;"
"22950;448066;Blood Orchid;th;01/01/1981;Horror;"
"22951;448069;Paranormal 7;th;01/01/1978;Horror;"
"22952;448071;Golden Bat;th;01/01/1984;Adventure, Horror;"
"22953;448074;Ghost Hotel;th;12/09/1975;Horror, Mystery;"
"22954;448082;Elven Sorcerer;th;01/01/1969;Fantasy, Horror;"
"22955;448084;Ghost Hysteria Girl;th;01/01/1975;Horror;"
"22956;448087;Golden Buddha Against the Snake Phantom;th;14/01/1982;Adventure, Fantasy, Horror;"
"22957;448089;The Other One;en;02/04/2017;Horror;"
"22958;448102;Affection Against Satan;zh;01/01/1974;Horror, Mystery;"
"22959;448195;Permanent Shadows;en;22/03/2017;Drama, Horror, Mystery;"
"22960;448245;Tokyo Grand Guignol;ja;;;"
"22961;448381;Widow Ghost 5;th;01/01/1994;Comedy, Horror, Mystery;"
"22962;448418;Wizard Hunts Ogre;th;01/01/1992;Horror;"
"22963;448425;Phaya Kapi;th;01/01/1993;Drama, Horror;"
"22964;448434;Devil Killer;zh;28/11/1981;Action, Horror;"
"22965;448455;The Woman from Hell;zh;19/11/1981;Horror;"
"22966;448474;3 Flies in a Widow's Web;en;16/03/2016;Horror;"
"22967;448503;Unmatta;mr;22/02/2019;Action, Horror, Science Fiction, Thriller;"
"22968;448523;Carnifex;en;31/10/2016;Horror;"
"22969;448640;Evil Baby;en;01/01/2002;Horror;"
"22970;448641;Horror Trip;en;01/01/2002;Horror;"
"22971;448643;Cannibal Family;en;05/02/2010;Horror;"
"22972;448645;Nightmare from Snake;en;01/01/2003;Horror;"
"22973;448646;City Horror: Scream;en;23/03/2002;Horror;"
"22974;448680;Dead Air;cn;04/11/2007;Horror, Thriller;"
"22975;448683;Drakula Goes to R.P.;en;17/06/1973;Comedy, Horror;"
"22976;448801;A few pages from the life of a ghost;ru;31/12/1992;Animation, Horror;"
"22977;448811;Manhater;en;01/01/2005;Horror;"
"22978;448936;Easter Nightmare;en;01/03/2016;Horror;"
"22979;448939;Ghost Gate;en;25/04/2003;Horror;"
"22980;448941;Demon Hunting;ja;25/05/2003;Horror;"
"22981;448997;Ghost;id;25/08/2007;Horror;"
"22982;449009;Horror Mansion: The Blinds;ja;27/08/2011;Horror;"
"22983;449011;The Transformation: A Sandwich of Nightmares;en;01/01/1974;Comedy, Horror;"
"22984;449014;Batman Fights Dracula;tl;03/06/1967;Action, Comedy, Horror;"
"22985;449069;Mutação Z;pt;26/03/2016;Adventure, Horror, Science Fiction;"
"22986;449160;The Forest Whispers;km;07/10/2016;Fantasy, Horror, Mystery;"
"22987;449445;Red Midnight;en;01/07/2005;Horror;"
"22988;449706;O Palhaço Xupeta;pt;30/03/1996;Horror, Science Fiction;"
"22989;449772;Scare Bear;en;30/03/2017;Horror;"
"22990;449833;Pervert;en;18/10/2014;Comedy, Horror;"
"22991;449857;Home;en;01/01/2010;Horror;"
"22992;449931;;;;;"
"22993;449995;Zomboobies!;es;02/03/2014;Comedy, Horror;"
"22994;450008;Judy;en;27/05/2014;Crime, Horror;"
"22995;450087;Midnight Kiss;en;09/07/1993;Horror;"
"22996;450157;Urban Spirit Legend: Psychic Factory;ja;06/03/2010;Drama, Horror;"
"22997;450230;The Eternal;en;26/09/2016;Drama, Horror;"
"22998;450318;Wife from Hell;cn;09/11/2006;Drama, Horror;"
"22999;450321;Kesurupan;id;27/03/2008;Horror, Thriller;"
"23000;450411;Devil Snake Girl;zh;01/01/1999;Horror;"
"23001;450421;Spooky Kookies;zh;30/10/1981;Comedy, Horror;"
"23002;450423;Invitation of Ghost;cn;23/05/1984;Horror;"
"23003;450433;Sexy Vampires;zh;01/10/1987;Horror;"
"23004;450440;Vampire vs. Sorcerer;cn;01/01/1988;Action, Comedy, Horror;"
"23005;450445;Spirit vs. Zombie;zh;01/01/1988;Comedy, Horror;"
"23006;450453;The Final Judgement;cn;02/09/1993;Horror, Mystery;"
